year,month,day,hour,trips,day_of_week,event_of_day
2018,1,15,17,62,1, 
2018,1,15,18,58,1, 
2018,1,15,19,40,1, 
2018,1,15,20,48,1, 
2018,1,15,21,33,1, 
2018,1,15,22,17,1, 
2018,1,15,23,9,1, 
2018,1,15,24,16,1, 
2018,1,16,0,726,3, 
2018,1,16,1,2,3, 
2018,1,16,2,4,3, 
2018,1,16,3,5,3, 
2018,1,16,4,1,3, 
2018,1,16,5,2,3, 
2018,1,16,6,3,3, 
2018,1,16,7,9,3, 
2018,1,16,8,27,3, 
2018,1,16,9,62,3, 
2018,1,16,10,30,3, 
2018,1,16,11,27,3, 
2018,1,16,12,44,3, 
2018,1,16,13,32,3, 
2018,1,16,14,52,3, 
2018,1,16,15,65,3, 
2018,1,16,16,51,3, 
2018,1,16,17,66,3, 
2018,1,16,18,65,3, 
2018,1,16,19,47,3, 
2018,1,16,20,47,3, 
2018,1,16,21,38,3, 
2018,1,16,22,23,3, 
2018,1,16,23,17,3, 
2018,1,16,24,7,3, 
2018,1,17,0,730,4,Lunch Time Group Ride
2018,1,17,1,2,4, 
2018,1,17,2,3,4, 
2018,1,17,3,3,4, 
2018,1,17,4,1,4, 
2018,1,17,6,5,4, 
2018,1,17,7,19,4, 
2018,1,17,8,37,4, 
2018,1,17,9,52,4, 
2018,1,17,10,33,4, 
2018,1,17,11,34,4, 
2018,1,17,12,36,4, 
2018,1,17,13,72,4, 
2018,1,17,14,58,4, 
2018,1,17,15,57,4, 
2018,1,17,16,41,4, 
2018,1,17,17,62,4, 
2018,1,17,18,60,4, 
2018,1,17,19,53,4, 
2018,1,17,20,43,4, 
2018,1,17,21,21,4, 
2018,1,17,22,15,4, 
2018,1,17,23,8,4, 
2018,1,17,24,15,4, 
2018,1,18,0,727,5, 
2018,1,18,1,4,5, 
2018,1,18,2,3,5, 
2018,1,18,3,3,5, 
2018,1,18,4,4,5, 
2018,1,18,5,1,5, 
2018,1,18,6,2,5, 
2018,1,18,7,12,5, 
2018,1,18,8,44,5, 
2018,1,18,9,50,5, 
2018,1,18,10,43,5, 
2018,1,18,11,49,5, 
2018,1,18,12,35,5, 
2018,1,18,13,48,5, 
2018,1,18,14,34,5, 
2018,1,18,15,36,5, 
2018,1,18,16,41,5, 
2018,1,18,17,59,5, 
2018,1,18,18,81,5, 
2018,1,18,19,55,5, 
2018,1,18,20,42,5, 
2018,1,18,21,33,5, 
2018,1,18,22,28,5, 
2018,1,18,23,16,5, 
2018,1,18,24,4,5, 
2018,1,19,0,717,6, 
2018,1,19,1,7,6, 
2018,1,19,2,4,6, 
2018,1,19,3,6,6, 
2018,1,19,4,2,6, 
2018,1,19,5,1,6, 
2018,1,19,6,3,6, 
2018,1,19,7,14,6, 
2018,1,19,8,39,6, 
2018,1,19,9,55,6, 
2018,1,19,10,32,6, 
2018,1,19,11,37,6, 
2018,1,19,12,51,6, 
2018,1,19,13,59,6, 
2018,1,19,14,53,6, 
2018,1,19,15,43,6, 
2018,1,19,16,31,6, 
2018,1,19,17,45,6, 
2018,1,19,18,51,6, 
2018,1,19,19,55,6, 
2018,1,19,20,44,6, 
2018,1,19,21,32,6, 
2018,1,19,22,19,6, 
2018,1,19,23,16,6, 
2018,1,19,24,18,6, 
2018,1,20,0,916,7, 
2018,1,20,1,17,7, 
2018,1,20,2,11,7, 
2018,1,20,3,6,7, 
2018,1,20,4,2,7, 
2018,1,20,7,2,7, 
2018,1,20,8,14,7, 
2018,1,20,9,29,7, 
2018,1,20,10,51,7, 
2018,1,20,11,60,7, 
2018,1,20,12,63,7, 
2018,1,20,13,98,7, 
2018,1,20,14,104,7, 
2018,1,20,15,109,7, 
2018,1,20,16,93,7, 
2018,1,20,17,66,7, 
2018,1,20,18,48,7, 
2018,1,20,19,39,7, 
2018,1,20,20,35,7, 
2018,1,20,21,21,7, 
2018,1,20,22,16,7, 
2018,1,20,23,23,7, 
2018,1,20,24,9,7, 
2018,1,21,0,687,1,Smorgasburg LA
2018,1,21,1,4,1, 
2018,1,21,2,11,1, 
2018,1,21,3,11,1, 
2018,1,21,4,4,1, 
2018,1,21,5,2,1, 
2018,1,21,6,4,1, 
2018,1,21,7,8,1, 
2018,1,21,8,5,1, 
2018,1,21,9,17,1, 
2018,1,21,10,14,1, 
2018,1,21,11,38,1, 
2018,1,21,12,44,1, 
2018,1,21,13,62,1, 
2018,1,21,14,85,1, 
2018,1,21,15,83,1, 
2018,1,21,16,73,1, 
2018,1,21,17,71,1, 
2018,1,21,18,47,1, 
2018,1,21,19,22,1, 
2018,1,21,20,25,1, 
2018,1,21,21,29,1, 
2018,1,21,22,7,1, 
2018,1,21,23,13,1, 
2018,1,21,24,8,1, 
2018,1,22,0,651,2, 
2018,1,22,1,10,2, 
2018,1,22,2,7,2, 
2018,1,22,3,6,2, 
2018,1,22,4,2,2, 
2018,1,22,5,3,2, 
2018,1,22,6,2,2, 
2018,1,22,7,12,2, 
2018,1,22,8,34,2, 
2018,1,22,9,51,2, 
2018,1,22,10,34,2, 
2018,1,22,11,28,2, 
2018,1,22,12,34,2, 
2018,1,22,13,36,2, 
2018,1,22,14,48,2, 
2018,1,22,15,45,2, 
2018,1,22,16,43,2, 
2018,1,22,17,54,2, 
2018,1,22,18,55,2, 
2018,1,22,19,48,2, 
2018,1,22,20,32,2, 
2018,1,22,21,35,2, 
2018,1,22,22,16,2, 
2018,1,22,23,12,2, 
2018,1,22,24,4,2, 
2018,1,23,0,750,3, 
2018,1,23,1,4,3, 
2018,1,23,2,3,3, 
2018,1,23,3,2,3, 
2018,1,23,4,2,3, 
2018,1,23,5,2,3, 
2018,1,23,6,4,3, 
2018,1,23,7,10,3, 
2018,1,23,8,32,3, 
2018,1,23,9,63,3, 
2018,1,23,10,34,3, 
2018,1,23,11,26,3, 
2018,1,23,12,35,3, 
2018,1,23,13,56,3, 
2018,1,23,14,49,3, 
2018,1,23,15,51,3, 
2018,1,23,16,36,3, 
2018,1,23,17,81,3, 
2018,1,23,18,55,3, 
2018,1,23,19,70,3, 
2018,1,23,20,45,3, 
2018,1,23,21,42,3, 
2018,1,23,22,21,3, 
2018,1,23,23,20,3, 
2018,1,23,24,7,3, 
2018,1,24,0,744,4, 
2018,1,24,1,11,4, 
2018,1,24,2,2,4, 
2018,1,24,3,5,4, 
2018,1,24,4,1,4, 
2018,1,24,5,2,4, 
2018,1,24,6,6,4, 
2018,1,24,7,10,4, 
2018,1,24,8,34,4, 
2018,1,24,9,53,4, 
2018,1,24,10,47,4, 
2018,1,24,11,34,4, 
2018,1,24,12,42,4, 
2018,1,24,13,58,4, 
2018,1,24,14,51,4, 
2018,1,24,15,43,4, 
2018,1,24,16,53,4, 
2018,1,24,17,73,4, 
2018,1,24,18,77,4, 
2018,1,24,19,43,4, 
2018,1,24,20,37,4, 
2018,1,24,21,34,4, 
2018,1,24,22,10,4, 
2018,1,24,23,7,4, 
2018,1,24,24,11,4, 
2018,1,25,0,640,5, 
2018,1,25,1,12,5, 
2018,1,25,2,10,5, 
2018,1,25,3,3,5, 
2018,1,25,4,2,5, 
2018,1,25,5,2,5, 
2018,1,25,6,1,5, 
2018,1,25,7,13,5, 
2018,1,25,8,22,5, 
2018,1,25,9,50,5, 
2018,1,25,10,31,5, 
2018,1,25,11,27,5, 
2018,1,25,12,23,5, 
2018,1,25,13,40,5, 
2018,1,25,14,43,5, 
2018,1,25,15,24,5, 
2018,1,25,16,42,5, 
2018,1,25,17,59,5, 
2018,1,25,18,71,5, 
2018,1,25,19,59,5, 
2018,1,25,20,38,5, 
2018,1,25,21,32,5, 
2018,1,25,22,18,5, 
2018,1,25,23,11,5, 
2018,1,25,24,7,5, 
2018,1,26,0,845,6, 
2018,1,26,1,4,6, 
2018,1,26,2,1,6, 
2018,1,26,3,3,6, 
2018,1,26,4,1,6, 
2018,1,26,5,2,6, 
2018,1,26,6,3,6, 
2018,1,26,7,11,6, 
2018,1,26,8,28,6, 
2018,1,26,9,49,6, 
2018,1,26,10,62,6, 
2018,1,26,11,34,6, 
2018,1,26,12,48,6, 
2018,1,26,13,65,6, 
2018,1,26,14,64,6, 
2018,1,26,15,52,6, 
2018,1,26,16,67,6, 
2018,1,26,17,82,6, 
2018,1,26,18,63,6, 
2018,1,26,19,67,6, 
2018,1,26,20,45,6, 
2018,1,26,21,33,6, 
2018,1,26,22,24,6, 
2018,1,26,23,21,6, 
2018,1,26,24,16,6, 
2018,1,27,0,1000,7,Artists & Fleas LA
2018,1,27,1,9,7, 
2018,1,27,2,9,7, 
2018,1,27,3,3,7, 
2018,1,27,4,7,7, 
2018,1,27,5,3,7, 
2018,1,27,7,6,7, 
2018,1,27,8,5,7, 
2018,1,27,9,18,7, 
2018,1,27,10,35,7, 
2018,1,27,11,53,7, 
2018,1,27,12,64,7, 
2018,1,27,13,66,7, 
2018,1,27,14,70,7, 
2018,1,27,15,102,7, 
2018,1,27,16,121,7, 
2018,1,27,17,84,7, 
2018,1,27,18,55,7, 
2018,1,27,19,80,7, 
2018,1,27,20,68,7, 
2018,1,27,21,38,7, 
2018,1,27,22,24,7, 
2018,1,27,23,37,7, 
2018,1,27,24,43,7, 
2018,1,28,0,843,1, 
2018,1,28,1,23,1, 
2018,1,28,2,17,1, 
2018,1,28,3,6,1, 
2018,1,28,4,2,1, 
2018,1,28,5,1,1, 
2018,1,28,6,2,1, 
2018,1,28,7,5,1, 
2018,1,28,8,13,1, 
2018,1,28,9,14,1, 
2018,1,28,10,35,1, 
2018,1,28,11,40,1, 
2018,1,28,12,55,1, 
2018,1,28,13,69,1, 
2018,1,28,14,74,1, 
2018,1,28,15,88,1, 
2018,1,28,16,99,1, 
2018,1,28,17,81,1, 
2018,1,28,18,81,1, 
2018,1,28,19,32,1, 
2018,1,28,20,33,1, 
2018,1,28,21,34,1, 
2018,1,28,22,19,1, 
2018,1,28,23,7,1, 
2018,1,28,24,13,1, 
2018,1,29,0,707,2, 
2018,1,29,1,5,2, 
2018,1,29,2,2,2, 
2018,1,29,3,4,2, 
2018,1,29,4,2,2, 
2018,1,29,5,2,2, 
2018,1,29,6,3,2, 
2018,1,29,7,15,2, 
2018,1,29,8,40,2, 
2018,1,29,9,54,2, 
2018,1,29,10,45,2, 
2018,1,29,11,23,2, 
2018,1,29,12,49,2, 
2018,1,29,13,48,2, 
2018,1,29,14,45,2, 
2018,1,29,15,46,2, 
2018,1,29,16,34,2, 
2018,1,29,17,67,2, 
2018,1,29,18,78,2, 
2018,1,29,19,50,2, 
2018,1,29,20,33,2, 
2018,1,29,21,36,2, 
2018,1,29,22,9,2, 
2018,1,29,23,13,2, 
2018,1,29,24,4,2, 
2018,1,30,0,787,3, 
2018,1,30,1,8,3, 
2018,1,30,2,4,3, 
2018,1,30,4,1,3, 
2018,1,30,5,1,3, 
2018,1,30,6,2,3, 
2018,1,30,7,13,3, 
2018,1,30,8,40,3, 
2018,1,30,9,57,3, 
2018,1,30,10,43,3, 
2018,1,30,11,38,3, 
2018,1,30,12,38,3, 
2018,1,30,13,67,3, 
2018,1,30,14,56,3, 
2018,1,30,15,45,3, 
2018,1,30,16,38,3, 
2018,1,30,17,55,3, 
2018,1,30,18,73,3, 
2018,1,30,19,69,3, 
2018,1,30,20,52,3, 
2018,1,30,21,35,3, 
2018,1,30,22,22,3, 
2018,1,30,23,19,3, 
2018,1,30,24,11,3, 
2018,1,31,0,684,4, 
2018,1,31,1,4,4, 
2018,1,31,2,5,4, 
2018,1,31,3,4,4, 
2018,1,31,4,4,4, 
2018,1,31,6,3,4, 
2018,1,31,7,16,4, 
2018,1,31,8,33,4, 
2018,1,31,9,60,4, 
2018,1,31,10,38,4, 
2018,1,31,11,36,4, 
2018,1,31,12,28,4, 
2018,1,31,13,51,4, 
2018,1,31,14,32,4, 
2018,1,31,15,35,4, 
2018,1,31,16,36,4, 
2018,1,31,17,68,4, 
2018,1,31,18,65,4, 
2018,1,31,19,54,4, 
2018,1,31,20,46,4, 
2018,1,31,21,27,4, 
2018,1,31,22,15,4, 
2018,1,31,23,12,4, 
2018,1,31,24,12,4, 
2018,2,0,0,19987,0, 
2018,2,1,0,777,5, 
2018,2,1,1,4,5, 
2018,2,1,2,4,5, 
2018,2,1,3,1,5, 
2018,2,1,5,3,5, 
2018,2,1,6,7,5, 
2018,2,1,7,9,5, 
2018,2,1,8,46,5, 
2018,2,1,9,76,5, 
2018,2,1,10,39,5, 
2018,2,1,11,43,5, 
2018,2,1,12,44,5, 
2018,2,1,13,58,5, 
2018,2,1,14,48,5, 
2018,2,1,15,37,5, 
2018,2,1,16,49,5, 
2018,2,1,17,67,5, 
2018,2,1,18,79,5, 
2018,2,1,19,52,5, 
2018,2,1,20,32,5, 
2018,2,1,21,31,5, 
2018,2,1,22,22,5, 
2018,2,1,23,15,5, 
2018,2,1,24,11,5, 
2018,2,2,0,809,6, 
2018,2,2,1,14,6, 
2018,2,2,2,4,6, 
2018,2,2,3,1,6, 
2018,2,2,4,2,6, 
2018,2,2,6,1,6, 
2018,2,2,7,18,6, 
2018,2,2,8,37,6, 
2018,2,2,9,58,6, 
2018,2,2,10,77,6, 
2018,2,2,11,35,6, 
2018,2,2,12,45,6, 
2018,2,2,13,58,6, 
2018,2,2,14,45,6, 
2018,2,2,15,33,6, 
2018,2,2,16,51,6, 
2018,2,2,17,58,6, 
2018,2,2,18,86,6, 
2018,2,2,19,56,6, 
2018,2,2,20,44,6, 
2018,2,2,21,25,6, 
2018,2,2,22,22,6, 
2018,2,2,23,22,6, 
2018,2,2,24,17,6, 
2018,2,3,0,934,7, 
2018,2,3,1,9,7, 
2018,2,3,2,5,7, 
2018,2,3,3,2,7, 
2018,2,3,4,2,7, 
2018,2,3,6,1,7, 
2018,2,3,7,8,7, 
2018,2,3,8,17,7, 
2018,2,3,9,14,7, 
2018,2,3,10,31,7, 
2018,2,3,11,50,7, 
2018,2,3,12,71,7, 
2018,2,3,13,70,7, 
2018,2,3,14,95,7, 
2018,2,3,15,67,7, 
2018,2,3,16,95,7, 
2018,2,3,17,114,7, 
2018,2,3,18,88,7, 
2018,2,3,19,44,7, 
2018,2,3,20,50,7, 
2018,2,3,21,38,7, 
2018,2,3,22,14,7, 
2018,2,3,23,28,7, 
2018,2,3,24,21,7, 
2018,2,4,0,593,1,PCC Flea Market
2018,2,4,1,8,1, 
2018,2,4,2,3,1, 
2018,2,4,3,1,1, 
2018,2,4,4,1,1, 
2018,2,4,5,2,1, 
2018,2,4,6,2,1, 
2018,2,4,7,2,1, 
2018,2,4,8,13,1, 
2018,2,4,9,17,1, 
2018,2,4,10,31,1, 
2018,2,4,11,36,1, 
2018,2,4,12,55,1, 
2018,2,4,13,41,1, 
2018,2,4,14,41,1, 
2018,2,4,15,77,1, 
2018,2,4,16,52,1, 
2018,2,4,17,59,1, 
2018,2,4,18,32,1, 
2018,2,4,19,30,1, 
2018,2,4,20,41,1, 
2018,2,4,21,19,1, 
2018,2,4,22,15,1, 
2018,2,4,23,9,1, 
2018,2,4,24,6,1, 
2018,2,5,0,769,2, 
2018,2,5,1,9,2, 
2018,2,5,2,4,2, 
2018,2,5,3,2,2, 
2018,2,5,4,1,2, 
2018,2,5,6,3,2, 
2018,2,5,7,16,2, 
2018,2,5,8,53,2, 
2018,2,5,9,66,2, 
2018,2,5,10,39,2, 
2018,2,5,11,33,2, 
2018,2,5,12,30,2, 
2018,2,5,13,57,2, 
2018,2,5,14,38,2, 
2018,2,5,15,42,2, 
2018,2,5,16,50,2, 
2018,2,5,17,55,2, 
2018,2,5,18,72,2, 
2018,2,5,19,56,2, 
2018,2,5,20,51,2, 
2018,2,5,21,31,2, 
2018,2,5,22,29,2, 
2018,2,5,23,19,2, 
2018,2,5,24,13,2, 
2018,2,6,0,789,3, 
2018,2,6,1,5,3, 
2018,2,6,4,3,3, 
2018,2,6,5,3,3, 
2018,2,6,6,2,3, 
2018,2,6,7,18,3, 
2018,2,6,8,51,3, 
2018,2,6,9,74,3, 
2018,2,6,10,30,3, 
2018,2,6,11,38,3, 
2018,2,6,12,36,3, 
2018,2,6,13,50,3, 
2018,2,6,14,56,3, 
2018,2,6,15,38,3, 
2018,2,6,16,61,3, 
2018,2,6,17,78,3, 
2018,2,6,18,79,3, 
2018,2,6,19,57,3, 
2018,2,6,20,35,3, 
2018,2,6,21,27,3, 
2018,2,6,22,23,3, 
2018,2,6,23,18,3, 
2018,2,6,24,7,3, 
2018,2,7,0,826,4, 
2018,2,7,1,6,4, 
2018,2,7,3,1,4, 
2018,2,7,4,1,4, 
2018,2,7,5,1,4, 
2018,2,7,6,2,4, 
2018,2,7,7,18,4, 
2018,2,7,8,48,4, 
2018,2,7,9,62,4, 
2018,2,7,10,51,4, 
2018,2,7,11,33,4, 
2018,2,7,12,49,4, 
2018,2,7,13,62,4, 
2018,2,7,14,50,4, 
2018,2,7,15,36,4, 
2018,2,7,16,63,4, 
2018,2,7,17,61,4, 
2018,2,7,18,76,4, 
2018,2,7,19,68,4, 
2018,2,7,20,36,4, 
2018,2,7,21,30,4, 
2018,2,7,22,33,4, 
2018,2,7,23,21,4, 
2018,2,7,24,18,4, 
2018,2,8,0,776,5, 
2018,2,8,1,6,5, 
2018,2,8,2,7,5, 
2018,2,8,3,1,5, 
2018,2,8,4,1,5, 
2018,2,8,6,2,5, 
2018,2,8,7,8,5, 
2018,2,8,8,43,5, 
2018,2,8,9,52,5, 
2018,2,8,10,53,5, 
2018,2,8,11,35,5, 
2018,2,8,12,46,5, 
2018,2,8,13,61,5, 
2018,2,8,14,40,5, 
2018,2,8,15,39,5, 
2018,2,8,16,47,5, 
2018,2,8,17,74,5, 
2018,2,8,18,71,5, 
2018,2,8,19,68,5, 
2018,2,8,20,44,5, 
2018,2,8,21,27,5, 
2018,2,8,22,20,5, 
2018,2,8,23,13,5, 
2018,2,8,24,18,5, 
2018,2,9,0,730,6, 
2018,2,9,1,6,6, 
2018,2,9,2,4,6, 
2018,2,9,3,6,6, 
2018,2,9,4,2,6, 
2018,2,9,5,1,6, 
2018,2,9,6,1,6, 
2018,2,9,7,15,6, 
2018,2,9,8,32,6, 
2018,2,9,9,47,6, 
2018,2,9,10,43,6, 
2018,2,9,11,34,6, 
2018,2,9,12,45,6, 
2018,2,9,13,48,6, 
2018,2,9,14,53,6, 
2018,2,9,15,47,6, 
2018,2,9,16,49,6, 
2018,2,9,17,49,6, 
2018,2,9,18,80,6, 
2018,2,9,19,40,6, 
2018,2,9,20,39,6, 
2018,2,9,21,40,6, 
2018,2,9,22,18,6, 
2018,2,9,23,20,6, 
2018,2,9,24,11,6, 
2018,2,10,0,782,7,Lunar New Year Festival
2018,2,10,1,5,7, 
2018,2,10,2,7,7, 
2018,2,10,3,2,7, 
2018,2,10,4,4,7, 
2018,2,10,5,1,7, 
2018,2,10,6,1,7, 
2018,2,10,7,6,7, 
2018,2,10,8,4,7, 
2018,2,10,9,17,7, 
2018,2,10,10,19,7, 
2018,2,10,11,39,7, 
2018,2,10,12,47,7, 
2018,2,10,13,80,7, 
2018,2,10,14,74,7, 
2018,2,10,15,85,7, 
2018,2,10,16,72,7, 
2018,2,10,17,71,7, 
2018,2,10,18,53,7, 
2018,2,10,19,49,7, 
2018,2,10,20,47,7, 
2018,2,10,21,35,7, 
2018,2,10,22,29,7, 
2018,2,10,23,11,7, 
2018,2,10,24,24,7, 
2018,2,11,0,839,1,Smorgasburg LA
2018,2,11,1,8,1, 
2018,2,11,2,14,1, 
2018,2,11,3,10,1, 
2018,2,11,4,4,1, 
2018,2,11,5,1,1, 
2018,2,11,6,2,1, 
2018,2,11,7,4,1, 
2018,2,11,8,10,1, 
2018,2,11,9,23,1, 
2018,2,11,10,26,1, 
2018,2,11,11,52,1, 
2018,2,11,12,52,1, 
2018,2,11,13,87,1, 
2018,2,11,14,101,1, 
2018,2,11,15,104,1, 
2018,2,11,16,95,1, 
2018,2,11,17,71,1, 
2018,2,11,18,60,1, 
2018,2,11,19,32,1, 
2018,2,11,20,17,1, 
2018,2,11,21,27,1, 
2018,2,11,22,7,1, 
2018,2,11,23,22,1, 
2018,2,11,24,10,1, 
2018,2,12,0,649,2, 
2018,2,12,1,5,2, 
2018,2,12,2,4,2, 
2018,2,12,4,1,2, 
2018,2,12,5,1,2, 
2018,2,12,6,2,2, 
2018,2,12,7,21,2, 
2018,2,12,8,29,2, 
2018,2,12,9,64,2, 
2018,2,12,10,41,2, 
2018,2,12,11,28,2, 
2018,2,12,12,32,2, 
2018,2,12,13,34,2, 
2018,2,12,14,54,2, 
2018,2,12,15,36,2, 
2018,2,12,16,42,2, 
2018,2,12,17,48,2, 
2018,2,12,18,64,2, 
2018,2,12,19,69,2, 
2018,2,12,20,23,2, 
2018,2,12,21,20,2, 
2018,2,12,22,17,2, 
2018,2,12,23,10,2, 
2018,2,12,24,4,2, 
2018,2,13,0,688,3, 
2018,2,13,1,6,3, 
2018,2,13,2,1,3, 
2018,2,13,3,1,3, 
2018,2,13,4,1,3, 
2018,2,13,6,2,3, 
2018,2,13,7,16,3, 
2018,2,13,8,32,3, 
2018,2,13,9,51,3, 
2018,2,13,10,38,3, 
2018,2,13,11,29,3, 
2018,2,13,12,30,3, 
2018,2,13,13,57,3, 
2018,2,13,14,49,3, 
2018,2,13,15,41,3, 
2018,2,13,16,50,3, 
2018,2,13,17,55,3, 
2018,2,13,18,84,3, 
2018,2,13,19,53,3, 
2018,2,13,20,23,3, 
2018,2,13,21,30,3, 
2018,2,13,22,16,3, 
2018,2,13,23,11,3, 
2018,2,13,24,12,3, 
2018,2,14,0,660,4, 
2018,2,14,1,3,4, 
2018,2,14,2,1,4, 
2018,2,14,5,1,4, 
2018,2,14,6,2,4, 
2018,2,14,7,17,4, 
2018,2,14,8,26,4, 
2018,2,14,9,46,4, 
2018,2,14,10,41,4, 
2018,2,14,11,20,4, 
2018,2,14,12,36,4, 
2018,2,14,13,36,4, 
2018,2,14,14,40,4, 
2018,2,14,15,49,4, 
2018,2,14,16,48,4, 
2018,2,14,17,70,4, 
2018,2,14,18,80,4, 
2018,2,14,19,53,4, 
2018,2,14,20,36,4, 
2018,2,14,21,25,4, 
2018,2,14,22,12,4, 
2018,2,14,23,15,4, 
2018,2,14,24,3,4, 
2018,2,15,0,736,5, 
2018,2,15,1,5,5, 
2018,2,15,2,1,5, 
2018,2,15,5,1,5, 
2018,2,15,6,1,5, 
2018,2,15,7,10,5, 
2018,2,15,8,33,5, 
2018,2,15,9,51,5, 
2018,2,15,10,34,5, 
2018,2,15,11,41,5, 
2018,2,15,12,39,5, 
2018,2,15,13,61,5, 
2018,2,15,14,53,5, 
2018,2,15,15,47,5, 
2018,2,15,16,46,5, 
2018,2,15,17,57,5, 
2018,2,15,18,62,5, 
2018,2,15,19,69,5, 
2018,2,15,20,40,5, 
2018,2,15,21,42,5, 
2018,2,15,22,19,5, 
2018,2,15,23,13,5, 
2018,2,15,24,11,5, 
2018,2,16,0,810,6, 
2018,2,16,1,2,6, 
2018,2,16,2,11,6, 
2018,2,16,3,1,6, 
2018,2,16,4,1,6, 
2018,2,16,5,2,6, 
2018,2,16,6,4,6, 
2018,2,16,7,11,6, 
2018,2,16,8,30,6, 
2018,2,16,9,45,6, 
2018,2,16,10,47,6, 
2018,2,16,11,49,6, 
2018,2,16,12,45,6, 
2018,2,16,13,61,6, 
2018,2,16,14,58,6, 
2018,2,16,15,54,6, 
2018,2,16,16,55,6, 
2018,2,16,17,67,6, 
2018,2,16,18,67,6, 
2018,2,16,19,68,6, 
2018,2,16,20,49,6, 
2018,2,16,21,24,6, 
2018,2,16,22,28,6, 
2018,2,16,23,14,6, 
2018,2,16,24,17,6, 
2018,2,17,0,870,7, 
2018,2,17,1,13,7, 
2018,2,17,2,3,7, 
2018,2,17,3,4,7, 
2018,2,17,4,4,7, 
2018,2,17,5,1,7, 
2018,2,17,6,1,7, 
2018,2,17,7,6,7, 
2018,2,17,8,12,7, 
2018,2,17,9,32,7, 
2018,2,17,10,28,7, 
2018,2,17,11,43,7, 
2018,2,17,12,57,7, 
2018,2,17,13,54,7, 
2018,2,17,14,74,7, 
2018,2,17,15,85,7, 
2018,2,17,16,89,7, 
2018,2,17,17,105,7, 
2018,2,17,18,77,7, 
2018,2,17,19,50,7, 
2018,2,17,20,48,7, 
2018,2,17,21,28,7, 
2018,2,17,22,25,7, 
2018,2,17,23,25,7, 
2018,2,17,24,6,7, 
2018,2,18,0,828,1,Old Pasadena Farmer's Market and Smorgasburg LA
2018,2,18,1,11,1, 
2018,2,18,2,5,1, 
2018,2,18,3,4,1, 
2018,2,18,5,2,1, 
2018,2,18,7,1,1, 
2018,2,18,8,13,1, 
2018,2,18,9,20,1, 
2018,2,18,10,23,1, 
2018,2,18,11,54,1, 
2018,2,18,12,48,1, 
2018,2,18,13,79,1, 
2018,2,18,14,72,1, 
2018,2,18,15,112,1, 
2018,2,18,16,85,1, 
2018,2,18,17,98,1, 
2018,2,18,18,69,1, 
2018,2,18,19,52,1, 
2018,2,18,20,28,1, 
2018,2,18,21,19,1, 
2018,2,18,22,21,1, 
2018,2,18,23,6,1, 
2018,2,18,24,6,1, 
2018,2,19,0,449,1, 
2018,2,19,1,2,1, 
2018,2,19,2,2,1, 
2018,2,19,3,2,1, 
2018,2,19,4,2,1, 
2018,2,19,5,1,1, 
2018,2,19,6,1,1, 
2018,2,19,7,3,1, 
2018,2,19,8,7,1, 
2018,2,19,9,21,1, 
2018,2,19,10,25,1, 
2018,2,19,11,36,1, 
2018,2,19,12,35,1, 
2018,2,19,13,53,1, 
2018,2,19,14,42,1, 
2018,2,19,15,50,1, 
2018,2,19,16,40,1, 
2018,2,19,17,22,1, 
2018,2,19,18,30,1, 
2018,2,19,19,23,1, 
2018,2,19,20,19,1, 
2018,2,19,21,18,1, 
2018,2,19,22,8,1, 
2018,2,19,23,4,1, 
2018,2,19,24,3,1, 
2018,2,20,0,644,3, 
2018,2,20,1,3,3, 
2018,2,20,2,1,3, 
2018,2,20,4,2,3, 
2018,2,20,5,1,3, 
2018,2,20,6,6,3, 
2018,2,20,7,7,3, 
2018,2,20,8,32,3, 
2018,2,20,9,56,3, 
2018,2,20,10,38,3, 
2018,2,20,11,28,3, 
2018,2,20,12,29,3, 
2018,2,20,13,59,3, 
2018,2,20,14,52,3, 
2018,2,20,15,50,3, 
2018,2,20,16,57,3, 
2018,2,20,17,52,3, 
2018,2,20,18,59,3, 
2018,2,20,19,45,3, 
2018,2,20,20,24,3, 
2018,2,20,21,15,3, 
2018,2,20,22,18,3, 
2018,2,20,23,7,3, 
2018,2,20,24,3,3, 
2018,2,21,0,625,4, 
2018,2,21,1,1,4, 
2018,2,21,2,2,4, 
2018,2,21,3,1,4, 
2018,2,21,5,1,4, 
2018,2,21,6,3,4, 
2018,2,21,7,9,4, 
2018,2,21,8,30,4, 
2018,2,21,9,61,4, 
2018,2,21,10,32,4, 
2018,2,21,11,23,4, 
2018,2,21,12,40,4, 
2018,2,21,13,60,4, 
2018,2,21,14,51,4, 
2018,2,21,15,35,4, 
2018,2,21,16,41,4, 
2018,2,21,17,51,4, 
2018,2,21,18,68,4, 
2018,2,21,19,39,4, 
2018,2,21,20,30,4, 
2018,2,21,21,20,4, 
2018,2,21,22,14,4, 
2018,2,21,23,9,4, 
2018,2,21,24,4,4, 
2018,2,22,0,647,5,Los Angeles City Hall Farmers Market
2018,2,22,1,2,5, 
2018,2,22,2,4,5, 
2018,2,22,3,1,5, 
2018,2,22,5,2,5, 
2018,2,22,6,4,5, 
2018,2,22,7,4,5, 
2018,2,22,8,31,5, 
2018,2,22,9,58,5, 
2018,2,22,10,43,5, 
2018,2,22,11,33,5, 
2018,2,22,12,40,5, 
2018,2,22,13,46,5, 
2018,2,22,14,42,5, 
2018,2,22,15,58,5, 
